brand_bsin,brand_img,brand_link,brand_nm,cal,cal_from_fat,calcium,chol_dv,chol_mg,country_iso_cd,diet_fiber_dv,diet_fiber_g,gcp_cd,gln_addr_02,gln_addr_04,gln_addr_city,gln_addr_postalcode,gln_cd,gln_country_iso_cd,gln_nm,gpc_s_cd,gtin_cd,gtin_img,gtin_nm,ingredients,iron,m_floz,m_g,m_ml,m_oz,owner_cd,owner_img,owner_link,owner_nm,owner_wiki_en,pkg_unit,pot_dv,pot_mg,prefix_nm,protein_g,return_code,sat_fat_dv,sat_fat_g,serv_ct,serv_size_g,serv_size_ml,sod_dv,sod_mg,sugars_g,tot_carb_dv,tot_carb_g,tot_fat_dv,tot_fat_g,trans_fat_g,vitamin_a,vitamin_c,serv_size_quantity,serv_size_unit
48MHLZ,http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg,http://www.aquafina.com,Aquafina,0,0,0,0,0,US,0,0,12000,,NY,Purchase,10577,12000000003,US,,50000000,12000017421,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000017421.jpg,Flavored Water - Grape,FILTERED WATER+++NATURAL FLAVOR+++PHOSPHORIC ACID+++CITRIC ACID+++SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR)+++SODIUM CITRATE+++SODIUM BENZOATE (PRESERVES FRESHNESS)+++SUCRALOSE+++CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR),0,20,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,2.5,0,240,9,210,0,0,0,0,0,0,0,0,240,ml
48MHLZ,http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg,http://www.aquafina.com,Aquafina,0,0,0,0,0,US,0,0,12000,,NY,Purchase,10577,12000000003,US,,50000000,12000031106,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000031106.jpg,Flavored Water - Strawberry Kiwi,FILTERED WATER+++CITRIC ACID+++NATURAL FLAVOR+++SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR)+++PHOSPHORIC ACID+++POTASSIUM CITRATE+++POTASSIUM SORBATE (PRESERVES FRESHNESS)+++SUCRALOSE+++ACESULFAME POTASSIUM+++CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR),0,16.9,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,6,0,0,GS1 US,0,0,0,0,2,0,240,6,135,0,0,0,0,0,0,0,0,240,ml
48MHLZ,http://product.okfn.org.s3.amazonaws.com/images/brand/48MHLZ.jpg,http://www.aquafina.com,Aquafina,0,0,0,0,0,US,0,0,12000,,NY,Purchase,10577,12000000003,US,,50000000,12000204463,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-001/0012000204463.jpg,Water,PURIFIED WATER,0,24,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,12,0,0,GS1 US,0,0,0,0,2,0,355,0,0,0,0,0,0,0,0,0,0,355,ml
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130,0,2,0,0,US,20,5,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383000039,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383000039.jpg,"Red Delicious WAXF 2 1/2\ 5lb""",Apple,4,,2268,,389,,,,,,1,7,260,GS1 US,1,0,0,0,1,242,0,0,0,25,11,34,0,0,0,2,8,242,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130,0,2,0,0,US,20,5,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383000817,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383000817.jpg,"Golden Delicious WAXF 2 1/2\ 3lb""",Apple,4,,1360,,233,,,,,,1,7,260,GS1 US,1,0,0,0,1,242,0,0,0,25,11,34,0,0,0,2,8,242,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130,0,2,0,0,US,20,5,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383001531,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383001531.jpg,"Granny Smith WAXF 2 1/2\ 3lb""",Apple,4,,2268,,389,,,,,,1,7,260,GS1 US,1,0,0,0,1,242,0,0,0,25,11,34,0,0,0,2,8,242,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130,0,2,0,0,US,20,5,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383001562,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383001562.jpg,"Granny Smith WAXF 2 1/4\ 3lb""",Apple,4,,2268,,389,,,,,,1,7,260,GS1 US,1,0,0,0,1,242,0,0,0,25,11,34,0,0,0,2,8,242,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130,0,2,0,0,US,20,5,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383005485,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383005485.jpg,Honeycrisp WAXF 3lb 2 ½”,Apple,4,,2268,,389,,,,,,1,7,260,GS1 US,1,0,0,0,1,242,0,0,0,25,11,34,0,0,0,2,8,242,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130,0,2,0,0,US,20,5,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383007410,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383007410.jpg,"Gala WAXF 2 1/2\ 3lb""",Apple,4,,1360,,233,,,,,,1,7,260,GS1 US,1,0,0,0,1,242,0,0,0,25,11,34,0,0,0,2,8,242,g
8RB56Z,http://product.okfn.org.s3.amazonaws.com/images/brand/8RB56Z.jpg,http://www.washfruit.com,Washington Fruit & Produce Co.,130,0,2,0,0,US,20,5,33383,,DE,Newark,19714-6036,33383000008,US,,50000000,33383007441,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0033383007441.jpg,"Gala WAXF 2 1/4\ 3lb""",Apple,4,,1360,,233,,,,,,1,7,260,GS1 US,1,0,0,0,1,242,0,0,0,25,11,34,0,0,0,2,8,242,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,140,10,4,0,0,US,20,5,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400015925,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400015925.jpg,Homestyle Baked Beans,,10,,,,16,,,,,,1,0,0,GS1 US,6,0,0,0,1,130,0,23,550,12,10,29,2,1,0,0,0,130,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,90,0,2,0,0,US,20,5,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400016731,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400016731.jpg,Butter Beans Large,,10,,,,16,,,,,,1,10,360,GS1 US,5,0,0,0,1,130,0,20,470,1,6,19,0,0,0,0,0,130,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,100,0,4,0,0,US,28,7,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400018070,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018070.jpg,Pinto Beans Reduced Sodium,,8,,,,16,,,,,,1,9,310,GS1 US,6,0,0,0,1,130,0,9,220,0,6,18,0,0,0,0,0,130,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,105,5,6,0,0,US,28,7,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400018803,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400018803.jpg,Black Beans,,15,,,,15,,,,,,1,14,490,GS1 US,8,0,0,0,1,130,0,20,480,1,8,23,1,0.5,0,0,0,130,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,170,5,6,0,0,US,24,6,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400019107,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019107.jpg,Bourbon and Brown Sugar,,10,,624,,22,,,,,,1,0,0,GS1 US,7,0,0,0,1,130,0,20,480,15,12,35,1,0.5,0,0,0,130,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,110,10,4,0,0,US,20,5,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400019589,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019589.jpg,Bold & Spicy Baked Beans,,10,,,,16,,,,,,1,0,0,GS1 US,6,0,0,0,1,130,0,23,560,9,8,24,2,1,0,6,0,130,g
D13UVY,http://product.okfn.org.s3.amazonaws.com/images/brand/D13UVY.jpg,http://www.bushbeans.com,Bush's best,160,10,6,0,0,US,24,6,39400,,TN,Knoxville,37950,39400000006,US,,50000000,39400019848,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-003/0039400019848.jpg,Honey Baked Beans,,10,,454,,16,,,,,,1,0,0,GS1 US,6,0,0,0,1,130,0,23,540,14,11,32,2,1,0,0,0,130,g
FCKJ3R,http://product.okfn.org.s3.amazonaws.com/images/brand/FCKJ3R.jpg,http://www.looza.be,Looza,150,0,0,0,0,US,10,3,45587,,,Ch 3011 Bern,,45587000005,CH,,50000000,45587529100,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0045587529100.jpg,Pear Nectar,WATER+++PEAR PUREE CONCENTRATE+++SUGAR+++ASCORBIC ACID (TO PROTECT FLAVOR),0,33.8,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,1,0,0,GS1 US,0,0,0,0,4,0,240,0,10,34,12,36,0,0,0,0,0,240,ml
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,1.5,2,4,0,0,US,3,0.99,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410003053,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410003053.jpg,White,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE+++(VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++SUGAR+++YEAST+++SOYBEAN OIL+++SALT+++MONOGLYCERIDES+++CALCIUM PROPIONATE (PRESERVATIVE)+++CALCIUM SULFATE+++GRAIN VINEGAR+++CITRIC ACID+++SOY LECITHIN+++DATEM+++WHEAT GLUTEN+++WHEY+++SOY FLOUR+++NONFAT MILK,8,,680,,24,,,,,,1,0,0,GS1 US,3,0,0,0,16,43,0,6,150,3,7,22,0,0,0,0,0,43,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,1.5,2,4,0,0,US,4,1,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410003558,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410003558.jpg,Oatmeal,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++OATS+++SUGAR+++WHEAT GLUTEN+++YEAST+++SOYBEAN OIL+++SALT+++CALCIUM PROPIONATE (PRESERVATIVE)+++MONOGLYCERIDES+++DATEM AND/OR SODIUM STEAROYL LACTYLATE+++GRAIN VINEGAR+++CALCIUM SULFATE+++CITRIC ACID+++CALCIUM CARBONATE+++SOY LECITHIN+++WHEY+++SOY FLOUR+++NONFAT MILK.,6,,680,,24,,,,,,1,0,0,GS1 US,4,0,0,0,16,43,0,6,150,3,7,21,0,0,0,0,0,43,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,130,20,6,0,0,US,12,3,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410022504,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410022504.jpg,Stone Ground 100% Whole Wheat,STONEGROUND WHOLE WHEAT FLOUR+++WATER+++WHEAT GLUTEN+++SUGAR+++YEAST+++SOYBEAN OIL+++CRACKED WHEAT+++SALT+++MOLASSES+++MONO- AND DIGLYCERIDES+++CALCIUM PROPIONATE (PRESERVATIVE)+++CALCIUM SULFATE+++ETHOXYLATED MONO- AND DIGLYCERIDES+++SOY LECITHIN+++AZODICARBONAMIDE.,6,,454,,16,,,,,,1,0,0,GS1 US,6,0,0,0,1,50,9,11,260,4,7,22,3,2,0,0,0,59,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,10,1,4,0,0,US,3,0.99,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410032091,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410032091.jpg,Marble Rye,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++RYE FLOUR+++SUGAR+++RYE MEAL+++SOYBEAN OIL+++SALT+++YEAST+++GROUND CARAWAY+++WHEAT GLUTEN+++CARAMEL COLOR+++PRESERVATIVES (CALCIUM PROPIONATE+++SODIUM PROPIONATE)+++MONO- AND DIGLYCERIDES+++GRAIN VINEGAR+++DATEM+++CORN FLOUR+++FUMARIC ACID+++LACTIC ACID+++ETHOXYLATED MONO- AND DIGLYCERIDES+++MALIC ACID+++CALCIUM SULFATE+++CALCIUM LACTATE+++CITRIC ACID+++POTASSIUM CITRATE+++GLUCONO DELTA LACTONE+++SODIUM DIACETATE+++SOY FLOUR+++ACETIC ACID+++SOY LECITHIN+++MONOCALCIUM PHOSPHATE+++POLYSORBATE 60+++CALCIUM CARBONATE+++NATURAL & ARTIFICIAL FLAVORS+++PHOSPHORIC ACID.,4,,454,,16,,,,,,1,0,0,GS1 US,2,0,0,0,80,30,15,9,210,1,5,14,0,2,0,0,0,45,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,110,15,6,0,0,US,3,0.99,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410116050,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410116050.jpg,Dinner Rolls,ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++HIGH FRUCTOSE CORN SYRUP+++YEAST+++SOYBEAN OIL+++SALT+++WHEAT GLUTEN+++MONO- AND DIGLYCERIDES+++CALCIUM PROPIONATE (PRESERVATIVE)+++CORN FLOUR+++MONOCALCIUM PHOSPHATE+++CALCIUM SULFATE+++DATEM+++SPICE & COLORING+++SOY LECITHIN+++NATURAL & ARTIFICIAL FLAVOR+++SOY FLOUR.,6,,,,16,,,,,,1,0,0,GS1 US,3,0,0,0,12,38,0,8,200,3,7,21,2,1.5,0,0,0,38,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100,10,4,0,0,US,20,5,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410116173,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410116173.jpg,Sandwich Thins Rolls Made with Whole Grain White,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++WHOLE WHITE WHEAT FLOUR+++CELLULOSE FIBER+++YEAST+++POLYDEXTROSE+++SUGAR+++WHEAT GLUTEN+++SALT+++SOYBEAN AND/OR CANOLA OIL+++PRESERVATIVES (CALCIUM PROPIONATE+++SORBIC ACID)+++GUAR GUM+++MONOGLYCERIDES+++CITRIC ACID+++SOY LECITHIN.,6,,340,,12,,,,,,1,0,0,GS1 US,4,0,0,0,8,43,0,7,170,2,8,23,2,1,0,0,0,43,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100,15,6,0,0,US,20,5,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410134139,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410134139.jpg,Pocket Thins Flatbread 8 Grain,WHOLE WHEAT FLOUR+++WATER+++UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++CELLULOSE FIBER+++WHEAT GLUTEN+++YEAST+++SUGAR+++SOYBEAN AND/OR CANOLA OIL+++POLYDEXTROSE+++SALT+++CRACKED WHEAT+++RYE+++PRESERVATIVES (CALCIUM PROPIONATE+++SORBIC ACID)+++CORN GRITS+++OATS+++MONOGLYCERIDES+++CITRIC ACID+++CELLULOSE GUM+++BARLEY+++BROWN RICE+++FLAXSEED+++MILLET+++TRITICALE+++XANTHAN GUM+++REB A (NATURAL STEVIA LEAF SWEETENER)+++SOY LECITHIN+++SOY FLOUR.,6,,333,,11.75,,,,,,1,0,0,GS1 US,5,0,0,0,8,42,0,8,180,2,7,20,2,1.5,0,0,0,42,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100,15,4,0,0,US,20,5,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410134184,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410134184.jpg,Pocket Thins Flatbread 100% Whole Wheat,WHOLE WHEAT FLOUR+++WATER+++WHEAT GLUTEN+++CELLULOSE FIBER+++YEAST+++SUGAR+++SOYBEAN AND/OR CANOLA OIL+++POLYDEXTROSE+++SALT+++PRESERVATIVES (CALCIUM PROPIONATE+++SORBIC ACID)+++MONOGLYCERIDES+++CITRIC ACID+++CELLULOSE GUM+++XANTHAN GUM+++REB A (NATURAL STEVIA LEAF SWEETENER)+++CORNSTARCH+++SOY LECITHIN+++SOY FLOUR.,4,,333,,11.75,,,,,,1,0,0,GS1 US,5,0,0,0,8,42,0,8,190,2,7,20,2,1.5,0,0,0,42,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,100,15,10,0,0,US,3,0.99,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410138656,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410138656.jpg,Premium Potato,UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++REDUCED IRON+++NIACIN+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++SUGAR+++YEAST+++POTATO FLOUR+++SOYBEAN OIL+++SALT+++ENRICHMENT (CALCIUM SULFATE+++VITAMIN E ACETATE+++VITAMIN A PALMITATE+++VITAMIN D3)+++WHEAT GLUTEN+++CORN FLOUR+++MONO- AND DIGLYCERIDES+++CALCIUM PROPIONATE (PRESERVATIVE)+++DATEM+++MONOCALCIUM PHOSPHATE+++GRAIN VINEGAR+++SPICE & COLORING+++SOY LECITHIN+++NATURAL & ARTIFICIAL FLAVOR.,6,,624,,22,,,,,,1,0,0,GS1 US,3,0,0,0,18,35,0,7,170,3,6,18,2,1.5,0,15,0,35,g
R1TS5M,http://product.okfn.org.s3.amazonaws.com/images/brand/R1TS5M.jpg,http://www.arnoldbread.com,Arnold,150,20,8,0,0,US,4,1,73410,,PA,Horsham,19044,71330000008,US,,50000000,73410163009,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-007/0073410163009.jpg,White Hamburger Rolls,ENRICHED WHEAT FLOUR [FLOUR+++MALTED BARLEY FLOUR+++NIACIN+++REDUCED IRON+++THIAMIN MONONITRATE (VITAMIN B1)+++RIBOFLAVIN (VITAMIN B2)+++FOLIC ACID]+++WATER+++HIGH FRUCTOSE CORN SYRUP+++YEAST+++SOYBEAN OIL+++SALT+++WHEAT GLUTEN+++MONOGLYCERIDES+++CALCIUM PROPIONATE (PRESERVATIVE)+++CALCIUM SULFATE+++DATEM+++GRAIN VINEGAR+++MONOCALCIUM PHOSPHATE+++AZODICARBONAMIDE+++SOY LECITHIN+++SESAME SEEDS.,10,,454,,16,,,,,,1,0,0,GS1 US,5,0,3,0.5,8,57,0,15,350,4,10,30,3,2,0,0,0,57,g
6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,60,0,0,0,0,US,0,0,87684,,IL,Winnetka,60093,87684000007,US,,50000000,87684001028,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001028.jpg,Tropical Punch Juice,WATER; HIGH FRUCTOSE CORN SYRUP; APPLE JUICE CONCENTRATE; CITRIC ACID; GRAPE+++PINEAPPLE+++AND CHERRY JUICE CONCENTRATES; NATURAL FLAVOR; VITAMIN E ACETATE.,0,,,177,,,,,,,10,0,0,GS1 US,0,0,0,0,10,0,177,1,15,16,6,17,0,0,0,0,0,177,ml
6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,80,0,0,0,0,US,0,0,87684,,IL,Winnetka,60093,87684000007,US,,50000000,87684001110,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001110.jpg,Grape Juice,APPLE AND GRAPE JUICES FROM CONCENTRATE (WATER+++APPLE AND GRAPE JUICE CONCENTRATES)+++CITRIC ACID (FOR TARTNESS)+++NATURAL FLAVOR.,0,,,177,,,,,,,10,0,0,GS1 US,0,0,0,0,10,0,177,1,25,21,7,22,0,0,0,0,0,177,ml
6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,30,0,0,0,0,US,0,0,87684,,IL,Winnetka,60093,87684000007,US,,50000000,87684001141,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001141.jpg,Srawberry Kiwi Juice,WATER+++HIGH FRUCTOSE CORN SYRUP+++CITRIC ACID+++SUCRALOSE (SPLENDA(R) BRAND SWEETENER)+++NATURAL FLAVOR.,0,,,177,,,,,,,10,0,0,GS1 US,0,0,0,0,10,0,177,1,15,8,3,8,0,0,0,0,0,177,ml
6LW2P5,http://product.okfn.org.s3.amazonaws.com/images/brand/6LW2P5.jpg,http://www.caprisun.com,CapriSun,30,0,0,0,0,US,0,0,87684,,IL,Winnetka,60093,87684000007,US,,50000000,87684001165,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-008/0087684001165.jpg,Berry Juice,WATER+++HIGH FRUCTOSE CORN SYRUP+++CITRIC ACID+++SUCRALOSE (SPLENDA(R) BRAND SWEETENER)+++NATURAL FLAVOR.,0,,,177,,,,,,,10,0,0,GS1 US,0,0,0,0,10,0,177,1,15,8,3,8,0,0,0,0,0,177,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90,0,0,0,0,US,0,0,83609301,,NY,Purchase,10577,21224000003,US,,50000000,836093012053,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093012053.jpg,Juice Clementine,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++ORANGE+++CLEMENTINE AND ACEROLA JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++GUM ARABIC+++NATURAL FLAVOR+++BETA CAROTENE (COLOR)+++ASCORBIC ACID (VITAMIN C)+++NIACINAMIDE+++PYRIDOXINE HYDROCHLORIDE (VITAMIN B6),0,8.4,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,4,0,0,GS1 US,0,0,0,0,1,0,250,1,15,19,7,21,0,0,0,0,30,250,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90,0,0,0,0,US,0,0,83609301,,NY,Purchase,10577,21224000003,US,,50000000,836093013074,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093013074.jpg,Juice Apple,PURE JUICE MADE FROM APPLE+++WHITE GRAPE AND ACEROLA JUICE CONCENTRATES+++SPARKLING WATER+++NATURAL FLAVOR+++CITRIC ACID+++ASCORBIC ACID (VITAMIN C)+++NIACINAMIDE+++PYRIDOXINE HYDROCHLORIDE (VITAMIN B6),0,8.4,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,24,0,0,GS1 US,0,0,0,0,1,0,250,1,15,21,8,23,0,0,0,0,30,250,ml
BI5TXW,http://product.okfn.org.s3.amazonaws.com/images/brand/BI5TXW.jpg,http://www.izze.com,Izze,90,0,0,0,0,US,0,0,83609301,,NY,Purchase,10577,21224000003,US,,50000000,836093014026,http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-083/0836093014026.jpg,Juice Blackberry,PURE JUICE MADE FROM APPLE+++WHITE GRAPE+++BLACKBERRY+++RASPBERRY AND ACEROLA JUICE CONCENTRATES+++SPARKLING WATER+++CITRIC ACID+++NATURAL FLAVOR+++RED GRAPE JUICE CONCENTRATE (COLOR)+++ASCORBIC ACID (VITAMIN C)+++NIACINAMIDE+++PYRIDOXINE HYDROCHLORIDE (VITAMIN B6).,0,8.4,,,,12,http://product.okfn.org.s3.amazonaws.com/images/group/000012.jpg,http://www.pepsico.com,Pepsico,http://en.wikipedia.org/wiki/Pepsico,24,0,0,GS1 US,0,0,0,0,1,0,250,1,20,20,7,22,0,0,0,0,30,250,ml
